,0,1,2,3,4,5,Coach,URL,TM,Season
218,63,us US,"Aug 19, 1956",Manager,Jul 24,Sep 27,Ron Roenicke,/players/r/roeniro01.shtml,BOS,2020
219,64,us US,"Jan 15, 1956",Bench,Jul 24,,Jerry Narron,/players/n/narroje01.shtml,BOS,2020
220,32,us US,"Aug 3, 1987",Hitting,Jul 24,,Peter Fatse,/register/player.fcgi?id=fatse-001pet,BOS,2020
221,48,us US,"Oct 3, 1971",Hitting,Jul 24,,Tim Hyers,/players/h/hyersti01.shtml,BOS,2020
222,40,us US,"Nov 9, 1979",Pitching,Jul 24,,Dave Bush,/players/b/bushda01.shtml,BOS,2020
223,43,us US,"Sep 20, 1976",Pitching,Jul 24,,Kevin Walker,/players/w/walkeke02.shtml,BOS,2020
224,51,us US,"Feb 14, 1969",Bullpen,Jul 24,,Craig Bjornson,/register/player.fcgi?id=bjorns001cra,BOS,2020
225,51,us US,"Jul 27, 1968",First Base,Jul 24,,Tom Goodwin,/players/g/goodwto01.shtml,BOS,2020
226,44,do DO,"May 24, 1976",Third Base,Jul 24,,Carlos Febles,/players/f/febleca01.shtml,BOS,2020
227,43,pr PR,"Oct 18, 1975",Manager,Mar 28,Sep 29,Alex Cora,/players/c/coraal01.shtml,BOS,2019
228,62,us US,"Aug 19, 1956",Bench,Mar 28,,Ron Roenicke,/players/r/roeniro01.shtml,BOS,2019
229,47,us US,"Oct 3, 1971",Hitting,Mar 28,,Tim Hyers,/players/h/hyersti01.shtml,BOS,2019
230,46,us US,"Apr 17, 1973",Assistant Hitting,Mar 28,,Andy Barkett,/players/b/barkean01.shtml,BOS,2019
231,49,us US,"Aug 11, 1969",Pitching,Mar 28,,Dana LeVangie,/register/player.fcgi?id=levang001dan,BOS,2019
232,38,us US,"Feb 28, 1981","Vice President, Pitching Development/Assistant Pitching",Mar 28,,Brian Bannister,/players/b/bannibr01.shtml,BOS,2019
233,50,us US,"Feb 14, 1969",Bullpen,Mar 28,,Craig Bjornson,/register/player.fcgi?id=bjorns001cra,BOS,2019
234,50,us US,"Jul 27, 1968",First Base,Mar 28,,Tom Goodwin,/players/g/goodwto01.shtml,BOS,2019
235,43,do DO,"May 24, 1976",Third Base,Mar 28,,Carlos Febles,/players/f/febleca01.shtml,BOS,2019
236,,,Unknown,Bullpen Catcher,Mar 28,,Mani Martinez,,BOS,2019
237,42,pr PR,"Aug 21, 1976",Coach,Mar 28,,Ramón Vázquez,/players/v/vazqura01.shtml,BOS,2019
238,42,pr PR,"Oct 18, 1975",Manager,Mar 29,Sep 30,Alex Cora,/players/c/coraal01.shtml,BOS,2018
239,61,us US,"Aug 19, 1956",Bench,Mar 29,Sep 30,Ron Roenicke,/players/r/roeniro01.shtml,BOS,2018
240,45,us US,"Apr 17, 1973",Hitting,Mar 29,Sep 30,Andy Barkett,/players/b/barkean01.shtml,BOS,2018
241,46,us US,"Oct 3, 1971",Hitting,Mar 29,Sep 30,Tim Hyers,/players/h/hyersti01.shtml,BOS,2018
242,48,us US,"Aug 11, 1969",Pitching,Mar 29,Sep 30,Dana LeVangie,/register/player.fcgi?id=levang001dan,BOS,2018
243,49,us US,"Feb 14, 1969",Bullpen,Mar 29,Sep 30,Craig Bjornson,/register/player.fcgi?id=bjorns001cra,BOS,2018
244,49,us US,"Jul 27, 1968",First base,Mar 29,Sep 30,Tom Goodwin,/players/g/goodwto01.shtml,BOS,2018
245,42,do DO,"May 24, 1976",Third base,Mar 29,Sep 30,Carlos Febles,/players/f/febleca01.shtml,BOS,2018
246,54,us US,"Aug 4, 1962",Manager,Apr 3,Oct 1,John Farrell,/managers/farrejo03.shtml,BOS,2017
247,49,us US,"Nov 19, 1967",Bench,Apr 3,Oct 1,Gary Disarcina,/players/d/disarga01.shtml,BOS,2017
248,57,jm JM,"Jan 17, 1960",Hitting,Apr 3,Oct 1,Chili Davis,/players/d/davisch01.shtml,BOS,2017
249,55,us US,"Jul 14, 1961",Hitting,Apr 3,Oct 1,Victor Rodriguez,/players/r/rodrivi01.shtml,BOS,2017
250,56,us US,"Dec 28, 1960",Pitching,Apr 3,Oct 1,Carl Willis,/players/w/willica01.shtml,BOS,2017
251,47,us US,"Aug 11, 1969",Bullpen,Apr 3,Oct 1,Dana LeVangie,/register/player.fcgi?id=levang001dan,BOS,2017
252,52,us US,"Feb 12, 1965",First base,Apr 3,Oct 1,Ruben Amaro,/players/a/amaroru02.shtml,BOS,2017
253,60,us US,"Mar 9, 1957",Third base,Apr 3,Oct 1,Brian Butterfield,/register/player.fcgi?id=butter001bri,BOS,2017
254,53,us US,"Aug 4, 1962",Manager,Apr 5,Oct 2,John Farrell,/managers/farrejo03.shtml,BOS,2016
255,50,us US,"Jul 25, 1965",Bench,Apr 5,Oct 2,Torey Lovullo,/managers/lovulto01.shtml,BOS,2016
256,56,jm JM,"Jan 17, 1960",Hitting,Apr 5,Oct 2,Chili Davis,/players/d/davisch01.shtml,BOS,2016
257,54,us US,"Jul 14, 1961",Hitting,Apr 5,Oct 2,Victor Rodriguez,/players/r/rodrivi01.shtml,BOS,2016
258,55,us US,"Dec 28, 1960",Pitching,Apr 5,Oct 2,Carl Willis,/players/w/willica01.shtml,BOS,2016
259,46,us US,"Aug 11, 1969",Bullpen,Apr 5,Oct 2,Dana LeVangie,/register/player.fcgi?id=levang001dan,BOS,2016
260,51,us US,"Feb 12, 1965",First base,Apr 5,Oct 2,Ruben Amaro,/players/a/amaroru02.shtml,BOS,2016
261,59,us US,"Mar 9, 1957",Third base,Apr 5,Oct 2,Brian Butterfield,/register/player.fcgi?id=butter001bri,BOS,2016
262,52,us US,"Aug 4, 1962",Manager,Apr 6,Oct 4,John Farrell,/managers/farrejo03.shtml,BOS,2015
263,49,us US,"Jul 25, 1965",Bench,Apr 6,Aug 13,Torey Lovullo,/managers/lovulto01.shtml,BOS,2015
264,45,us US,"Aug 11, 1969",Bench,Aug 17,Oct 4,Dana LeVangie,/register/player.fcgi?id=levang001dan,BOS,2015
265,55,jm JM,"Jan 17, 1960",Hitting,Apr 6,Oct 4,Chili Davis,/players/d/davisch01.shtml,BOS,2015
266,53,us US,"Jul 14, 1961",Hitting,Apr 6,Oct 4,Victor Rodriguez,/players/r/rodrivi01.shtml,BOS,2015
267,50,pr PR,"Jan 5, 1965",Pitching,Apr 6,May 6,Juan Nieves,/players/n/nieveju01.shtml,BOS,2015
268,54,us US,"Dec 28, 1960",Pitching,May 10,Oct 4,Carl Willis,/players/w/willica01.shtml,BOS,2015
269,45,us US,"Aug 11, 1969",Bullpen,Apr 6,Aug 16,Dana LeVangie,/register/player.fcgi?id=levang001dan,BOS,2015
270,50,us US,"Jul 8, 1964",Bullpen,Aug 17,Oct 4,Bob Kipper,/players/k/kippebo01.shtml,BOS,2015
271,51,us US,"Feb 13, 1964",First base,Apr 6,Oct 4,Arnie Beyeler,/register/player.fcgi?id=beyele001arn,BOS,2015
272,58,us US,"Mar 9, 1957",Third base,Apr 6,Oct 4,Brian Butterfield,/register/player.fcgi?id=butter001bri,BOS,2015
273,51,us US,"Aug 4, 1962",Manager,Mar 31,Sep 28,John Farrell,/managers/farrejo03.shtml,BOS,2014
274,48,us US,"Jul 25, 1965",Bench,Mar 31,Sep 28,Torey Lovullo,/managers/lovulto01.shtml,BOS,2014
275,44,us US,"Jul 26, 1969",Hitting,Mar 31,Sep 28,Greg Colbrunn,/players/c/colbrgr01.shtml,BOS,2014
276,52,us US,"Jul 14, 1961",Hitting,Mar 31,Sep 28,Victor Rodriguez,/players/r/rodrivi01.shtml,BOS,2014
277,49,pr PR,"Jan 5, 1965",Pitching,Mar 31,Sep 28,Juan Nieves,/players/n/nieveju01.shtml,BOS,2014
278,44,us US,"Aug 11, 1969",Bullpen,Mar 31,Sep 28,Dana LeVangie,/register/player.fcgi?id=levang001dan,BOS,2014
279,50,us US,"Feb 13, 1964",First base,Mar 31,Sep 28,Arnie Beyeler,/register/player.fcgi?id=beyele001arn,BOS,2014
280,57,us US,"Mar 9, 1957",Third base,Mar 31,Sep 28,Brian Butterfield,/register/player.fcgi?id=butter001bri,BOS,2014
281,50,us US,"Aug 4, 1962",Manager,Apr 1,Sep 29,John Farrell,/managers/farrejo03.shtml,BOS,2013
282,47,us US,"Jul 25, 1965",Bench,Apr 1,Sep 29,Torey Lovullo,/managers/lovulto01.shtml,BOS,2013
283,43,us US,"Jul 26, 1969",Hitting,Apr 1,Sep 29,Greg Colbrunn,/players/c/colbrgr01.shtml,BOS,2013
284,51,us US,"Jul 14, 1961",Hitting,Apr 1,Sep 29,Victor Rodriguez,/players/r/rodrivi01.shtml,BOS,2013
285,48,pr PR,"Jan 5, 1965",Pitching,Apr 1,Sep 29,Juan Nieves,/players/n/nieveju01.shtml,BOS,2013
286,43,us US,"Aug 11, 1969",Bullpen,Apr 1,Sep 29,Dana LeVangie,/register/player.fcgi?id=levang001dan,BOS,2013
287,49,us US,"Feb 13, 1964",First base,Apr 1,Sep 29,Arnie Beyeler,/register/player.fcgi?id=beyele001arn,BOS,2013
288,56,us US,"Mar 9, 1957",Third base,Apr 1,Sep 29,Brian Butterfield,/register/player.fcgi?id=butter001bri,BOS,2013
289,62,us US,"May 13, 1950",Manager,Apr 5,Oct 3,Bobby Valentine,/managers/valenbo02.shtml,BOS,2012
290,45,us US,"Oct 28, 1966",Bench,Apr 5,Oct 3,Tim Bogar,/players/b/bogarti01.shtml,BOS,2012
291,49,us US,"Sep 30, 1962",Hitting,Apr 5,Oct 3,Dave Magadan,/players/m/magadda01.shtml,BOS,2012
292,60,us US,"Apr 29, 1952",Pitching,Apr 5,Aug 19,Bob McClure,/players/m/mcclubo01.shtml,BOS,2012
293,56,us US,"Nov 15, 1955",Pitching,Aug 21,Oct 3,Randy Niemann,/players/n/niemara01.shtml,BOS,2012
294,57,us US,"Sep 6, 1954",Bullpen,Apr 5,Oct 3,Gary Tuck,/register/player.fcgi?id=tuck--001gar,BOS,2012
295,40,us US,"Mar 29, 1972",First base,Apr 5,Oct 3,Alex Ochoa,/players/o/ochoaal01.shtml,BOS,2012
296,59,us US,"Oct 18, 1952",Third base,Apr 5,Oct 3,Jerry Royster,/players/r/roystje01.shtml,BOS,2012
297,52,us US,"Apr 22, 1959",Manager,Apr 1,Sep 28,Terry Francona,/managers/francte01.shtml,BOS,2011
298,49,us US,"Jul 16, 1961",Bench,Apr 1,Sep 28,DeMarlo Hale,/register/player.fcgi?id=hale--001dem,BOS,2011
299,48,us US,"Sep 30, 1962",Hitting,Apr 1,Sep 28,Dave Magadan,/players/m/magadda01.shtml,BOS,2011
300,51,us US,"Apr 16, 1960",Pitching,Apr 1,Sep 28,Curt Young,/players/y/youngcu01.shtml,BOS,2011
301,56,us US,"Sep 6, 1954",Bullpen,Apr 1,Sep 28,Gary Tuck,/register/player.fcgi?id=tuck--001gar,BOS,2011
302,55,us US,"Mar 23, 1956",First base,Apr 1,Sep 28,Ron Johnson,/players/j/johnsro03.shtml,BOS,2011
303,44,us US,"Oct 28, 1966",Third base,Apr 1,Sep 28,Tim Bogar,/players/b/bogarti01.shtml,BOS,2011
304,51,us US,"Apr 22, 1959",Manager,Apr 4,Oct 3,Terry Francona,/managers/francte01.shtml,BOS,2010
305,48,us US,"Jul 16, 1961",Bench,Apr 4,Oct 3,DeMarlo Hale,/register/player.fcgi?id=hale--001dem,BOS,2010
306,47,us US,"Sep 30, 1962",Hitting,Apr 4,Oct 3,Dave Magadan,/players/m/magadda01.shtml,BOS,2010
307,47,us US,"Aug 4, 1962",Pitching,Apr 4,Oct 3,John Farrell,/managers/farrejo03.shtml,BOS,2010
308,55,us US,"Sep 6, 1954",Bullpen,Apr 4,Oct 3,Gary Tuck,/register/player.fcgi?id=tuck--001gar,BOS,2010
309,54,us US,"Mar 23, 1956",First base,Apr 4,Jul 31,Ron Johnson,/players/j/johnsro03.shtml,BOS,2010
310,46,us US,"Dec 3, 1963",First base,Aug 1,Oct 3,Rob Leary,/register/player.fcgi?id=leary-002rob,BOS,2010
311,43,us US,"Oct 28, 1966",Third base,Apr 4,Oct 3,Tim Bogar,/players/b/bogarti01.shtml,BOS,2010
312,50,us US,"Apr 22, 1959",Manager,Apr 7,Oct 4,Terry Francona,/managers/francte01.shtml,BOS,2009
313,52,us US,"Jan 19, 1957",Bench,Apr 7,Oct 4,Brad Mills,/managers/millsbr01.shtml,BOS,2009
314,46,us US,"Sep 30, 1962",Hitting,Apr 7,Oct 4,Dave Magadan,/players/m/magadda01.shtml,BOS,2009
315,46,us US,"Aug 4, 1962",Pitching,Apr 7,Oct 4,John Farrell,/managers/farrejo03.shtml,BOS,2009
316,54,us US,"Sep 6, 1954",Bullpen,Apr 7,Oct 4,Gary Tuck,/register/player.fcgi?id=tuck--001gar,BOS,2009
317,42,us US,"Oct 28, 1966",First base,Apr 7,Oct 4,Tim Bogar,/players/b/bogarti01.shtml,BOS,2009
318,47,us US,"Jul 16, 1961",Third base,Apr 7,Oct 4,DeMarlo Hale,/register/player.fcgi?id=hale--001dem,BOS,2009
319,49,us US,"Apr 22, 1959",Manager,Mar 25,Sep 28,Terry Francona,/managers/francte01.shtml,BOS,2008
320,51,us US,"Jan 19, 1957",Bench,Mar 25,Sep 28,Brad Mills,/managers/millsbr01.shtml,BOS,2008
321,45,us US,"Sep 30, 1962",Hitting,Mar 25,Sep 28,Dave Magadan,/players/m/magadda01.shtml,BOS,2008
322,45,us US,"Aug 4, 1962",Pitching,Mar 25,Sep 28,John Farrell,/managers/farrejo03.shtml,BOS,2008
323,53,us US,"Sep 6, 1954",Bullpen,Mar 25,Sep 28,Gary Tuck,/register/player.fcgi?id=tuck--001gar,BOS,2008
324,42,pr PR,"Jul 29, 1965",First base,Mar 25,Sep 28,Luis Alicea,/players/a/alicelu01.shtml,BOS,2008
325,46,us US,"Jul 16, 1961",Third base,Mar 25,Sep 28,DeMarlo Hale,/register/player.fcgi?id=hale--001dem,BOS,2008
326,48,us US,"Apr 22, 1959",Manager,Apr 2,Sep 30,Terry Francona,/managers/francte01.shtml,BOS,2007
327,50,us US,"Jan 19, 1957",Bench,Apr 2,Sep 30,Brad Mills,/managers/millsbr01.shtml,BOS,2007
328,44,us US,"Sep 30, 1962",Hitting,Apr 2,Sep 30,Dave Magadan,/players/m/magadda01.shtml,BOS,2007
329,44,us US,"Aug 4, 1962",Pitching,Apr 2,Sep 30,John Farrell,/managers/farrejo03.shtml,BOS,2007
330,52,us US,"Sep 6, 1954",Bullpen,Apr 2,Sep 30,Gary Tuck,/register/player.fcgi?id=tuck--001gar,BOS,2007
331,41,pr PR,"Jul 29, 1965",First base,Apr 2,Sep 30,Luis Alicea,/players/a/alicelu01.shtml,BOS,2007
332,45,us US,"Jul 16, 1961",Third base,Apr 2,Sep 30,DeMarlo Hale,/register/player.fcgi?id=hale--001dem,BOS,2007
333,47,us US,"Apr 22, 1959",Manager,Apr 3,Oct 1,Terry Francona,/managers/francte01.shtml,BOS,2006
334,49,us US,"Jan 19, 1957",Bench,Apr 3,Oct 1,Brad Mills,/managers/millsbr01.shtml,BOS,2006
335,53,us US,"May 9, 1953",Hitting,Apr 3,Oct 1,Ron Jackson,/players/j/jacksro02.shtml,BOS,2006
336,47,us US,"Apr 2, 1959",Pitching,Apr 3,Aug 7,Al Nipper,/players/n/nippeal01.shtml,BOS,2006
337,58,us US,"Sep 7, 1947",Pitching,Aug 8,Oct 1,Dave Wallace,/players/w/wallada01.shtml,BOS,2006
338,51,us US,"Jun 7, 1955",Bullpen,Apr 3,Aug 7,Ralph Treuel,/register/player.fcgi?id=treuel001ral,BOS,2006
339,47,us US,"Apr 2, 1959",Bullpen,Aug 8,Oct 1,Al Nipper,/players/n/nippeal01.shtml,BOS,2006
340,40,us US,"May 25, 1966",First base,Apr 3,Oct 1,Bill Haselman,/players/h/haselbi01.shtml,BOS,2006
341,44,us US,"Jul 16, 1961",Third base,Apr 3,Oct 1,DeMarlo Hale,/register/player.fcgi?id=hale--001dem,BOS,2006
342,46,us US,"Apr 22, 1959",Manager,Apr 3,Oct 2,Terry Francona,/managers/francte01.shtml,BOS,2005
343,48,us US,"Jan 19, 1957",Bench,Apr 3,Oct 2,Brad Mills,/managers/millsbr01.shtml,BOS,2005
344,52,us US,"May 9, 1953",Hitting,Apr 3,Oct 2,Ron Jackson,/players/j/jacksro02.shtml,BOS,2005
345,57,us US,"Sep 7, 1947",Pitching,Apr 3,Oct 2,Dave Wallace,/players/w/wallada01.shtml,BOS,2005
346,39,us US,"May 25, 1966",Bullpen,Apr 3,Oct 2,Bill Haselman,/players/h/haselbi01.shtml,BOS,2005
347,52,us US,"Jan 1, 1953",First base,Apr 3,Oct 2,Lynn Jones,/players/j/jonesly01.shtml,BOS,2005
348,41,us US,"Nov 23, 1963",Third base,Apr 3,Oct 2,Dale Sveum,/players/s/sveumda01.shtml,BOS,2005
349,45,us US,"Apr 22, 1959",Manager,Apr 4,Oct 3,Terry Francona,/managers/francte01.shtml,BOS,2004
350,47,us US,"Jan 19, 1957",Bench,Apr 4,Oct 3,Brad Mills,/managers/millsbr01.shtml,BOS,2004
351,51,us US,"May 9, 1953",Hitting,Apr 4,Oct 3,Ron Jackson,/players/j/jacksro02.shtml,BOS,2004
352,56,us US,"Sep 7, 1947",Pitching,Apr 4,Oct 3,Dave Wallace,/players/w/wallada01.shtml,BOS,2004
353,36,cu CU,"Aug 25, 1967",Bullpen,Apr 4,Oct 3,Euky Rojas,/register/player.fcgi?id=rojas-001euc,BOS,2004
354,51,us US,"Jan 1, 1953",First base,Apr 4,Oct 3,Lynn Jones,/players/j/jonesly01.shtml,BOS,2004
355,38,us US,"May 25, 1966",First base,May 6,Jul 21,Bill Haselman,/players/h/haselbi01.shtml,BOS,2004
356,40,us US,"Nov 23, 1963",Third base,Apr 4,Oct 3,Dale Sveum,/players/s/sveumda01.shtml,BOS,2004
357,53,us US,"Mar 3, 1950",Manager,Mar 31,Sep 28,Grady Little,/managers/littlgr99.shtml,BOS,2003
358,47,us US,"Jan 15, 1956",Bench,Mar 31,Sep 28,Jerry Narron,/players/n/narroje01.shtml,BOS,2003
359,50,us US,"May 9, 1953",Hitting,Mar 31,Sep 28,Ron Jackson,/players/j/jacksro02.shtml,BOS,2003
360,53,us US,"Feb 10, 1950",Pitching,Apr 5,Apr 22,Goose Gregson,/register/player.fcgi?id=gregso001gle,BOS,2003
361,62,us US,"Aug 13, 1940",Pitching,Apr 23,May 29,Tony Cloninger,/players/c/clonito01.shtml,BOS,2003
362,53,us US,"Feb 10, 1950",Pitching,May 30,Jun 8,Goose Gregson,/register/player.fcgi?id=gregso001gle,BOS,2003
363,55,us US,"Sep 7, 1947",Pitching,Jun 9,Sep 28,Dave Wallace,/players/w/wallada01.shtml,BOS,2003
364,35,cu CU,"Aug 25, 1967",Bullpen,Mar 31,Sep 28,Euky Rojas,/register/player.fcgi?id=rojas-001euc,BOS,2003
365,45,us US,"Feb 28, 1958",First base,Mar 31,Sep 28,Dallas Williams,/players/w/willida05.shtml,BOS,2003
366,52,us US,"Jul 21, 1950",Third base,Mar 31,Sep 28,Mike Cubbage,/players/c/cubbami01.shtml,BOS,2003
367,52,us US,"Mar 3, 1950",Manager,Apr 1,Sep 29,Grady Little,/managers/littlgr99.shtml,BOS,2002
368,39,us US,"Jun 25, 1963",Bench,Apr 1,Sep 29,Mike Stanley,/players/s/stanlmi02.shtml,BOS,2002
369,50,us US,"Nov 3, 1951",Hitting,Apr 1,Sep 29,Dwight Evans,/players/e/evansdw01.shtml,BOS,2002
370,61,us US,"Aug 13, 1940",Pitching,Apr 1,Sep 29,Tony Cloninger,/players/c/clonito01.shtml,BOS,2002
371,37,us US,"Jul 8, 1964",Bullpen,Apr 1,Sep 29,Bob Kipper,/players/k/kippebo01.shtml,BOS,2002
372,61,us US,"Oct 14, 1940",First base,Apr 1,Sep 29,Tommy Harper,/players/h/harpeto01.shtml,BOS,2002
373,51,us US,"Jul 21, 1950",Third base,Apr 1,Sep 29,Mike Cubbage,/players/c/cubbami01.shtml,BOS,2002
374,57,us US,"Oct 4, 1943",Manager,Apr 2,Aug 15,Jimy Williams,/managers/williji03.shtml,BOS,2001
375,47,us US,"Jan 30, 1954",Manager,Aug 16,Oct 6,Joe Kerrigan,/players/k/kerrijo01.shtml,BOS,2001
376,44,us US,"Jan 16, 1957",Bench,Apr 2,Aug 15,Dave Jauss,/register/player.fcgi?id=jauss-001dav,BOS,2001
377,43,do DO,"May 23, 1958",Bench,Aug 16,Oct 6,Nelson Norman,/players/n/normane01.shtml,BOS,2001
378,50,us US,"Dec 14, 1950",Hitting,Apr 2,Oct 6,Rick Down,/register/player.fcgi?id=down--001ric,BOS,2001
379,47,us US,"Jan 30, 1954",Pitching,Apr 2,Aug 15,Joe Kerrigan,/players/k/kerrijo01.shtml,BOS,2001
380,54,us US,"May 10, 1947",Pitching,Aug 16,Sep 3,John Cumberland,/players/c/cumbejo01.shtml,BOS,2001
381,46,us US,"Jun 7, 1955",Pitching,Sep 4,Oct 6,Ralph Treuel,/register/player.fcgi?id=treuel001ral,BOS,2001
382,54,us US,"May 10, 1947",Bullpen,Apr 2,Aug 15,John Cumberland,/players/c/cumbejo01.shtml,BOS,2001
383,60,us US,"Oct 14, 1940",First base,Apr 2,Oct 6,Tommy Harper,/players/h/harpeto01.shtml,BOS,2001
384,54,us US,"Dec 25, 1946",Third base,Apr 2,Oct 6,Gene Lamont,/managers/lamonge01.shtml,BOS,2001
385,56,us US,"Oct 4, 1943",Manager,Apr 4,Oct 1,Jimy Williams,/managers/williji03.shtml,BOS,2000
386,43,us US,"Mar 28, 1957",Bench,Apr 4,Oct 1,Buddy Bailey,/register/player.fcgi?id=bailey001wel,BOS,2000
387,47,us US,"Mar 8, 1953",Hitting,Apr 4,Oct 1,Jim Rice,/players/r/riceji01.shtml,BOS,2000
388,46,us US,"Jan 30, 1954",Pitching,Apr 4,Oct 1,Joe Kerrigan,/players/k/kerrijo01.shtml,BOS,2000
389,53,us US,"May 10, 1947",Bullpen,Apr 4,Oct 1,John Cumberland,/players/c/cumbejo01.shtml,BOS,2000
390,59,us US,"Oct 14, 1940",First base,Apr 4,Oct 1,Tommy Harper,/players/h/harpeto01.shtml,BOS,2000
391,50,us US,"Mar 9, 1950",Third base,Apr 4,Oct 1,Wendell Kim,/register/player.fcgi?id=kim---001wen,BOS,2000
392,55,us US,"Oct 4, 1943",Manager,Apr 5,Oct 3,Jimy Williams,/managers/williji03.shtml,BOS,1999
393,49,us US,"Mar 3, 1950",Bench,Apr 5,Oct 3,Grady Little,/managers/littlgr99.shtml,BOS,1999
394,46,us US,"Mar 8, 1953",Hitting,Apr 5,Oct 3,Jim Rice,/players/r/riceji01.shtml,BOS,1999
395,45,us US,"Jan 30, 1954",Pitching,Apr 5,Oct 3,Joe Kerrigan,/players/k/kerrijo01.shtml,BOS,1999
396,52,us US,"May 10, 1947",Bullpen,Apr 5,Oct 3,John Cumberland,/players/c/cumbejo01.shtml,BOS,1999
397,42,us US,"Jan 16, 1957",First base,Apr 5,Oct 3,Dave Jauss,/register/player.fcgi?id=jauss-001dav,BOS,1999
398,49,us US,"Mar 9, 1950",Third base,Apr 5,Oct 3,Wendell Kim,/register/player.fcgi?id=kim---001wen,BOS,1999
399,48,us US,"Mar 9, 1973",Manager,Apr 1,Oct 3,Aaron Boone,/players/b/booneaa01.shtml,NYY,2021
400,41,ve VE,"Nov 27, 1979",Bench,Apr 1,,Carlos Mendoza,/register/player.fcgi?id=mendoz001car,NYY,2021
401,39,us US,"Nov 23, 1981",Hitting,Apr 1,,P.J. Pilittere,/register/player.fcgi?id=pilitt001pet,NYY,2021
402,44,us US,"Mar 6, 1977",Hitting,Apr 1,,Marcus Thames,/players/t/thamema01.shtml,NYY,2021
403,36,us US,1985,Pitching,Apr 1,,Matt Blake,/register/player.fcgi?id=blake-000mat,NYY,2021
404,54,us US,"Oct 25, 1966",Bullpen,Apr 1,,Mike Harkey,/players/h/harkemi01.shtml,NYY,2021
405,40,us US,"May 30, 1981",First Base/Outfield,Apr 1,,Reggie Willits,/players/w/willire03.shtml,NYY,2021
406,50,us US,"Jan 19, 1971",Third Base,Apr 1,,Phil Nevin,/players/n/nevinph01.shtml,NYY,2021
407,31,us US,"May 11, 1990",Bullpen Catcher/Coaching Assistant,Apr 1,,Radley Haddad,/register/player.fcgi?id=haddad000rad,NYY,2021
408,44,us US,"Aug 21, 1976",Coaching Assistant/Instant Replay Coordinator,Apr 1,,Brett Weber,/register/player.fcgi?id=weber-002bre,NYY,2021
409,,,Unknown,Quality Control and Catching Coach,Apr 1,,Tanner Swanson,,NYY,2021
410,47,us US,"Mar 9, 1973",Manager,Jul 23,Sep 27,Aaron Boone,/players/b/booneaa01.shtml,NYY,2020
411,40,ve VE,"Nov 27, 1979",Bench,Jul 23,,Carlos Mendoza,/register/player.fcgi?id=mendoz001car,NYY,2020
412,38,us US,"Nov 23, 1981",Hitting,Jul 23,,P.J. Pilittere,/register/player.fcgi?id=pilitt001pet,NYY,2020
413,43,us US,"Mar 6, 1977",Hitting,Jul 23,,Marcus Thames,/players/t/thamema01.shtml,NYY,2020
414,35,us US,1985,Pitching,Jul 23,,Matt Blake,/register/player.fcgi?id=blake-000mat,NYY,2020
415,53,us US,"Oct 25, 1966",Bullpen,Jul 23,,Mike Harkey,/players/h/harkemi01.shtml,NYY,2020
416,39,us US,"May 30, 1981",First Base,Jul 23,,Reggie Willits,/players/w/willire03.shtml,NYY,2020
417,49,us US,"Jan 19, 1971",Third Base,Jul 23,,Phil Nevin,/players/n/nevinph01.shtml,NYY,2020
418,46,us US,"Mar 9, 1973",Manager,Mar 28,Sep 29,Aaron Boone,/players/b/booneaa01.shtml,NYY,2019
419,41,us US,"Mar 30, 1978",Bench,Mar 28,,Josh Bard,/players/b/bardjo01.shtml,NYY,2019
420,42,us US,"Mar 6, 1977",Hitting,Mar 28,,Marcus Thames,/players/t/thamema01.shtml,NYY,2019
421,37,us US,"Nov 23, 1981",Assistant Hitting,Mar 28,,P.J. Pilittere,/register/player.fcgi?id=pilitt001pet,NYY,2019
422,65,us US,"Mar 12, 1954",Pitching,Mar 28,,Larry Rothschild,/managers/rothsla01.shtml,NYY,2019
423,52,us US,"Oct 25, 1966",Bullpen,Mar 28,,Mike Harkey,/players/h/harkemi01.shtml,NYY,2019
424,38,us US,"May 30, 1981",First Base/Outfield,Mar 28,,Reggie Willits,/players/w/willire03.shtml,NYY,2019
425,48,us US,"Jan 19, 1971",Third Base,Mar 28,,Phil Nevin,/players/n/nevinph01.shtml,NYY,2019
426,29,us US,"May 11, 1990",Bullpen Catcher,Mar 28,,Radley Haddad,/register/player.fcgi?id=haddad000rad,NYY,2019
427,45,us US,"May 22, 1974",Catching,Mar 28,,Jason Brown,/register/player.fcgi?id=brown-002jas,NYY,2019
428,42,us US,"Aug 21, 1976",Coaching Assistant/Instant Replay Coordinator,Mar 28,,Brett Weber,/register/player.fcgi?id=weber-002bre,NYY,2019
429,39,ve VE,"Nov 27, 1979",Major League Quality Control/Infield,Mar 28,,Carlos Mendoza,/register/player.fcgi?id=mendoz001car,NYY,2019
430,45,us US,"Mar 9, 1973",Manager,Mar 29,Sep 30,Aaron Boone,/players/b/booneaa01.shtml,NYY,2018
431,40,us US,"Mar 30, 1978",Bench,Mar 29,Sep 30,Josh Bard,/players/b/bardjo01.shtml,NYY,2018
432,36,us US,"Nov 23, 1981",Hitting,Mar 29,Sep 30,P.J. Pilittere,/register/player.fcgi?id=pilitt001pet,NYY,2018
433,41,us US,"Mar 6, 1977",Hitting,Mar 29,Sep 30,Marcus Thames,/players/t/thamema01.shtml,NYY,2018
